datetime,direction,toll_point,rate,pbm_rate
2018-09-13 22:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-13 23:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-13 23:00:00,NB,CVZ to 183,0.0,0.0
2018-09-13 23:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-13 23:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-13 23:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-13 23:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-13 23:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-13 23:30:00,NB,CVZ to 183,0.0,0.0
2018-09-13 23:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-13 23:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-13 23:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-13 23:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 00:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 00:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 00:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 00:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 00:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 00:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 00:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 00:30:00,NB,CVZ to 183,0.0,0.0
2018-09-14 00:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 00:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 00:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 00:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 01:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 01:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 01:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 01:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 01:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 01:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 01:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 01:30:00,NB,CVZ to 183,0.0,0.0
2018-09-14 01:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 01:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 01:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 01:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 02:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 02:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 02:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 02:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 02:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 02:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 02:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 02:30:00,NB,CVZ to 183,0.0,0.0
2018-09-14 02:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 02:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 02:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 02:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 03:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 03:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 03:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 03:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 03:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 03:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 03:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 03:30:00,NB,CVZ to 183,0.0,0.0
2018-09-14 03:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 03:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 03:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 03:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 04:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 04:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 04:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 04:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 04:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 04:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 04:30:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 04:30:00,NB,CVZ to 183,0.0,0.0
2018-09-14 04:30:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 04:30:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 04:30:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 04:30:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 05:00:00,NB,2222 to Parmer,0.0,0.0
2018-09-14 05:00:00,NB,CVZ to 183,0.0,0.0
2018-09-14 05:00:00,NB,CVZ to Parmer,0.0,0.0
2018-09-14 05:00:00,SB,2222 to 5th/CVZ,0.0,0.0
2018-09-14 05:00:00,SB,Parmer to 2222,0.0,0.0
2018-09-14 05:00:00,SB,Parmer to 5th/CVZ,0.0,0.0
2018-09-14 05:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 05:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 05:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 05:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 05:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 05:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 06:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 06:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 06:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 06:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 06:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 06:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 06:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 06:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 06:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 06:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 06:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 06:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 07:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 07:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 07:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 07:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 07:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 07:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 07:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 07:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 07:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 07:30:00,SB,2222 to 5th/CVZ,1.41,1.87
2018-09-14 07:30:00,SB,Parmer to 2222,1.28,1.7
2018-09-14 07:30:00,SB,Parmer to 5th/CVZ,2.69,3.57
2018-09-14 08:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 08:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 08:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 08:00:00,SB,2222 to 5th/CVZ,2.85,3.79
2018-09-14 08:00:00,SB,Parmer to 2222,1.91,2.54
2018-09-14 08:00:00,SB,Parmer to 5th/CVZ,4.76,6.33
2018-09-14 08:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 08:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 08:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 08:30:00,SB,2222 to 5th/CVZ,2.75,3.65
2018-09-14 08:30:00,SB,Parmer to 2222,1.76,2.34
2018-09-14 08:30:00,SB,Parmer to 5th/CVZ,4.51,5.99
2018-09-14 09:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 09:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 09:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 09:00:00,SB,2222 to 5th/CVZ,3.07,4.08
2018-09-14 09:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 09:00:00,SB,Parmer to 5th/CVZ,3.32,4.41
2018-09-14 09:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 09:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 09:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 09:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 09:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 09:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 10:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 10:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 10:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 10:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 10:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 10:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 10:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 10:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 10:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 10:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 10:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 10:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 11:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 11:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 11:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 11:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 11:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 11:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 11:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 11:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 11:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 11:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 11:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 11:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 12:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 12:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 12:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 12:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 12:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 12:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 12:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 12:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 12:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 12:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 12:30:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 12:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 13:00:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 13:00:00,NB,CVZ to 183,0.25,0.33
2018-09-14 13:00:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 13:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-09-14 13:00:00,SB,Parmer to 2222,0.25,0.33
2018-09-14 13:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-09-14 13:30:00,NB,2222 to Parmer,0.25,0.33
2018-09-14 13:30:00,NB,CVZ to 183,0.25,0.33
2018-09-14 13:30:00,NB,CVZ to Parmer,0.5,0.66
2018-09-14 13:30:00,SB,2222 to 5th/CVZ,0.25,0.33
